기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가
20250221,12600,청호ICT,KOSPI,,2490,0,0,0,0,0,0,0,1161,46634517,1161,TRUE
20250221,6380,카프로,KOSPI,,3660,0,0,0,0,0,0,0,6185,168999996,6185,TRUE
20250221,317530,캐리소프트,KOSDAQ,기술성장기업부,5690,280,5.18,5500,5880,5410,110770,6.2,571,10039454,571,TRUE
20250221,256940,케이피에스,KOSDAQ,벤처기업부,9480,230,2.49,9130,9500,9130,161165,15,1777,18748658,1777,TRUE
20250221,115180,큐리언트,KOSDAQ,벤처기업부,5950,330,5.87,5540,6060,5540,338820,20,1921,32292671,1921,TRUE
20250221,10770,평화홀딩스,KOSPI,,5110,165,3.34,5000,5250,4585,2572320,126.2,747,14625466,747,TRUE
20250221,375500,DL이앤씨,KOSPI,,40150,750,1.9,39400,40150,39200,182903,72.8,15535,38693623,15535,TRUE
20250221,214870,한울BnC,KOSDAQ,투자주의환기종목(소속부없음),6920,0,0,0,0,0,0,0,648,9359221,648,TRUE
20250221,451800,한화리츠,KOSPI,,3660,95,2.66,3565,3690,3550,910500,33.1,6573,179600000,6573,TRUE
20250221,12630,HDC,KOSPI,,13450,170,1.28,13180,13470,13180,120245,16.1,8035,59741721,8035,TRUE
20250221,18670,SK가스,KOSPI,,248000,2000,0.81,246500,250000,242000,11588,28.6,22891,9230244,22891,TRUE
20250221,96770,SK이노베이션,KOSPI,,132400,1000,0.76,132500,133400,130900,243030,321.6,199970,151034776,199970,TRUE
20250221,71050,한국금융지주,KOSPI,,81600,200,0.25,81400,82900,81300,122598,100.9,45472,55725992,45472,TRUE
