기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가
20250218,060900,DGP,KOSDAQ,중견기업부,927,47,5.34,880,967,880,281778,2.6,234.0,25258229,234.0,True
20250218,290120,DH오토리드,KOSDAQ,우량기업부,2265,0,0.0,2250,2350,2190,13576,0.3,351.0,15515138,351.0,True
20250218,025440,DH오토웨어,KOSDAQ,중견기업부,1014,24,2.42,1010,1039,978,226533,2.3,312.0,30781224,312.0,True
20250218,000210,DL,KOSPI,,34550,100,0.29,34450,34700,33850,53475,18.3,7240.0,20955884,7240.0,True
20250218,375500,DL이앤씨,KOSPI,,38800,1350,3.6,37150,39250,36950,268155,103.4,15013.0,38693623,15013.0,True
20250218,37550L,DL이앤씨2우(전환),KOSPI,,23600,900,3.96,23250,23800,22850,9053,2.1,498.0,2111951,498.0,True
20250218,068790,DMS,KOSDAQ,우량기업부,6500,40,0.62,6480,6540,6370,84768,5.5,1559.0,23987123,1559.0,True
20250218,007340,DN오토모티브,KOSPI,,20450,0,0.0,20550,20650,20100,63544,12.9,11965.0,58510865,11965.0,True
20250218,004840,DRB동일,KOSPI,,4445,15,0.34,4400,4450,4365,14748,0.7,886.0,19930000,886.0,True
20250218,241520,DSC인베스트먼트,KOSDAQ,중견기업부,4550,125,2.82,5010,5080,4540,14274907,685.0,1251.0,27496125,1251.0,True
20250218,155660,DSR,KOSPI,,3880,30,0.78,3890,3895,3855,7565,0.3,621.0,16000000,621.0,True
20250218,069730,DSR제강,KOSPI,,3630,0,0.0,3665,3665,3605,4184,0.2,523.0,14400000,523.0,True
20250218,180400,DXVX,KOSDAQ,중견기업부,1872,432,30.0,1439,1872,1360,9892502,172.3,921.0,49219432,921.0,True
20250218,017940,E1,KOSPI,,65200,0,0.0,65100,65400,64500,9136,5.9,4473.0,6860000,4473.0,True
20250218,037370,EG,KOSDAQ,중견기업부,6000,0,0.0,5960,6040,5950,14527,0.9,517.0,8624972,517.0,True
20250218,050120,ES큐브,KOSDAQ,중견기업부,2015,0,0.0,2025,2025,1975,10914,0.2,273.0,13564086,273.0,True
20250218,383220,F&F,KOSPI,,73800,700,0.96,72100,73800,71400,63374,46.2,28271.0,38307075,28271.0,True
20250218,007700,F&F홀딩스,KOSPI,,12470,150,1.22,12320,12580,12320,5621,0.7,4878.0,39114367,4878.0,True
20250218,130500,GH신소재,KOSDAQ,우량기업부,2745,0,0.0,2760,2770,2720,62811,1.7,399.0,14545052,399.0,True
20250218,078930,GS,KOSPI,,41200,650,1.6,40700,41200,40650,198010,81.2,38281.0,92915378,38281.0,True
20250218,006360,GS건설,KOSPI,,19560,860,4.6,18640,19800,18470,809265,156.1,16740.0,85581490,16740.0,True
20250218,001250,GS글로벌,KOSPI,,2680,40,1.52,2645,2680,2625,637261,16.9,2212.0,82533764,2212.0,True
20250218,440290,HB인베스트먼트,KOSDAQ,중견기업부,1803,89,5.19,1714,1840,1706,375174,6.7,489.0,27107010,489.0,True
20250218,012630,HDC,KOSPI,,13130,260,2.02,12970,13280,12860,193711,25.5,7844.0,59741721,7844.0,True
20250218,039570,HDC랩스,KOSPI,,8690,0,0.0,8690,8740,8500,27648,2.4,2256.0,25957601,2256.0,True
20250218,089470,HDC현대EP,KOSPI,,3505,35,1.01,3485,3525,3450,22553,0.8,1118.0,31900000,1118.0,True
20250218,294870,HDC현대산업개발,KOSPI,,19350,850,4.59,18530,19590,18210,713428,137.7,12753.0,65907330,12753.0,True
20250218,009540,HD한국조선해양,KOSPI,,232500,7000,3.1,228000,233000,223500,228927,525.1,164547.0,70773116,164547.0,True
20250218,267270,HD현대건설기계,KOSPI,,76900,1500,1.99,75700,78100,74200,535003,410.4,14077.0,18305586,14077.0,True
20250218,071970,HD현대마린엔진,KOSPI,,29500,650,2.25,29000,29800,28250,668044,195.7,10007.0,33921495,10007.0,True
20250218,010620,HD현대미포,KOSPI,,111800,1000,0.9,111000,112900,108400,428870,476.0,44655.0,39942149,44655.0,True
20250218,322000,HD현대에너지솔루션,KOSPI,,26000,750,2.97,25400,26100,25300,113655,29.3,2912.0,11200000,2912.0,True
20250218,042670,HD현대인프라코어,KOSPI,,9000,110,1.24,9150,9160,8850,5666206,509.8,17339.0,192655867,17339.0,True
20250218,267260,HD현대일렉트릭,KOSPI,,394000,21500,5.77,373000,395000,368500,472809,1824.9,142026.0,36047135,142026.0,True
20250218,329180,HD현대중공업,KOSPI,,331500,5000,1.53,328000,338500,317000,673953,2207.8,294283.0,88773116,294283.0,True
20250218,097230,HJ중공업,KOSPI,,7090,330,4.88,6730,7280,6630,2781707,196.5,5904.0,83274281,5904.0,True
20250218,014790,HL D&I,KOSPI,,2220,5,0.23,2230,2245,2190,46621,1.0,840.0,37858601,840.0,True
20250218,028300,HLB,KOSDAQ,중견기업부,87700,2300,2.69,86400,88500,85000,1496996,1299.6,115227.0,131387433,115227.0,True
20250218,003580,HLB글로벌,KOSPI,,4525,80,1.8,4510,4555,4430,262799,11.8,2267.0,50105817,2267.0,True
20250218,278650,HLB바이오스텝,KOSDAQ,우량기업부,2440,75,3.17,2365,2475,2285,799390,19.2,2116.0,86730589,2116.0,True
20250218,067630,HLB생명과학,KOSDAQ,중견기업부,11560,300,2.66,11330,11680,11310,892535,102.7,14090.0,121887666,14090.0,True
20250218,024850,HLB이노베이션,KOSDAQ,중견기업부,3000,125,4.35,2895,3055,2850,1777905,52.8,4329.0,144304123,4329.0,True
20250218,187420,HLB제넥스,KOSDAQ,기술성장기업부,4540,40,0.89,4500,4585,4460,122219,5.5,1323.0,29135882,1323.0,True
20250218,047920,HLB제약,KOSDAQ,기술성장기업부,28900,700,2.48,28350,29250,28050,666222,191.1,9195.0,31814994,9195.0,True
20250218,046210,HLB파나진,KOSDAQ,벤처기업부,3110,10,0.32,3130,3155,3070,144544,4.5,1328.0,42695722,1328.0,True
20250218,204320,HL만도,KOSPI,,46100,250,0.55,45650,46300,45100,193565,88.7,21647.0,46957120,21647.0,True
20250218,060980,HL홀딩스,KOSPI,,35550,150,0.42,35400,35900,35300,11665,4.1,3510.0,9874070,3510.0,True
20250218,011200,HMM,KOSPI,,18180,80,0.44,18090,18250,18010,966490,175.3,160173.0,881039496,160173.0,True
20250218,036640,HRS,KOSDAQ,우량기업부,4955,25,0.51,4930,4975,4925,39404,2.0,810.0,16354800,810.0,True
20250218,035000,HS애드,KOSPI,,7110,0,0.0,7090,7150,7040,30149,2.1,1178.0,16567409,1178.0,True
20250218,487570,HS효성,KOSPI,,30600,450,1.49,30100,30950,30100,14457,4.4,1140.0,3725927,1140.0,True
20250218,298050,HS효성첨단소재,KOSPI,,211000,5000,2.43,207000,214000,203000,23323,48.5,9453.0,4479948,9453.0,True
20250218,003560,IHQ,KOSPI,,10760,0,0.0,0,0,0,0,0.0,647.0,6010174,647.0,True
20250218,095340,ISC,KOSDAQ,우량기업부,76100,600,0.79,75900,77100,73400,198938,149.6,16131.0,21197058,16131.0,True
20250218,950170,JTC,KOSDAQ,외국기업(소속부없음),4880,70,1.46,4810,5140,4720,275469,13.8,2525.0,51746348,2525.0,True
20250218,035900,JYP Ent.,KOSDAQ GLOBAL,우량기업부,79400,400,0.51,79300,80500,77800,579731,458.8,28213.0,35532492,28213.0,True
20250218,318000,KBG,KOSDAQ,벤처기업부,4875,60,1.25,4815,4890,4775,10466,0.5,426.0,8740223,426.0,True
20250218,105560,KB금융,KOSPI,,82100,1100,1.36,81000,82300,80600,1279204,1046.8,323087.0,393528423,323087.0,True
20250218,432320,KB스타리츠,KOSPI,,3275,55,1.71,3225,3280,3205,71512,2.3,3321.0,101414285,3321.0,True
20250218,002380,KCC,KOSPI,,286000,0,0.0,287000,287000,282000,22498,64.1,25415.0,8886471,25415.0,True
20250218,021320,KCC건설,KOSDAQ,우량기업부,3970,0,0.0,3970,4000,3915,11565,0.5,850.0,21400000,850.0,True
20250218,009070,KCTC,KOSPI,,3830,15,0.39,3815,3835,3785,39171,1.5,1149.0,30000000,1149.0,True
20250218,119650,KC코트렐,KOSPI,,508,9,1.8,505,536,502,217461,1.1,326.0,64214329,326.0,True
20250218,044180,KD,KOSDAQ,투자주의환기종목(소속부없음),434,0,0.0,436,450,434,74241,0.3,116.0,26717799,116.0,True
20250218,151860,KG에코솔루션,KOSDAQ,우량기업부,5370,40,0.75,5270,5370,5270,82604,4.4,2637.0,49103002,2637.0,True
20250218,226360,KH 건설,KOSDAQ,투자주의환기종목(소속부없음),2555,0,0.0,0,0,0,0,0.0,607.0,23756732,607.0,True
20250218,033180,KH 필룩스,KOSPI,,6630,0,0.0,0,0,0,0,0.0,1283.0,19345405,1283.0,True
20250218,060720,KH바텍,KOSDAQ,우량기업부,10360,0,0.0,10340,10520,10300,238925,24.8,2453.0,23677442,2453.0,True
20250218,015590,KIB플러그에너지,KOSPI,,515,0,0.0,0,0,0,0,0.0,1220.0,236981544,1220.0,True
20250218,001940,KISCO홀딩스,KOSPI,,19100,200,1.06,18900,19130,18900,9156,1.7,2708.0,14176380,2708.0,True
20250218,058400,KNN,KOSDAQ,우량기업부,793,1,0.13,791,795,788,129939,1.0,1050.0,132429720,1050.0,True
20250218,025000,KPX케미칼,KOSPI,,43300,0,0.0,43200,43500,43100,3925,1.7,2096.0,4840000,2096.0,True
20250218,092230,KPX홀딩스,KOSPI,,54400,400,0.74,54100,54500,53600,4430,2.4,2298.0,4224646,2298.0,True
20250218,101000,KS인더스트리,KOSDAQ,중견기업부,2240,170,8.21,2070,2240,2000,341328,7.3,686.0,30647131,686.0,True
20250218,058850,KTcs,KOSPI,,2925,5,0.17,2935,2940,2900,152325,4.4,1249.0,42685000,1249.0,True
20250218,058860,KTis,KOSPI,,2775,5,0.18,2765,2780,2755,148581,4.1,966.0,34802000,966.0,True
20250218,122450,KX,KOSDAQ,우량기업부,2980,30,1.02,2985,3010,2940,78240,2.3,1351.0,45335964,1351.0,True
20250218,376190,LB루셈,KOSDAQ,중견기업부,4165,0,0.0,0,0,0,0,0.0,1025.0,24600000,1025.0,True
20250218,309960,LB인베스트먼트,KOSDAQ,중견기업부,3450,60,1.77,3410,3470,3320,167133,5.6,801.0,23217239,801.0,True
20250218,034220,LG디스플레이,KOSPI,,9590,70,0.74,9520,9590,9450,794021,75.7,47950.0,500000000,47950.0,True
20250218,011070,LG이노텍,KOSPI,,165000,900,0.55,165400,166600,162600,154572,254.7,39051.0,23667107,39051.0,True
20250218,066570,LG전자,KOSPI,,79700,300,0.38,79500,79800,78500,690231,547.0,130427.0,163647814,130427.0,True
20250218,037560,LG헬로비전,KOSPI,,2420,5,0.21,2415,2430,2400,56472,1.4,1874.0,77446865,1874.0,True
20250218,051910,LG화학,KOSPI,,239000,1500,0.63,238000,240500,236500,192906,460.7,168716.0,70592343,168716.0,True
20250218,079550,LIG넥스원,KOSPI,,306000,25500,9.09,289500,319500,286000,1396298,4250.0,67320.0,22000000,67320.0,True
20250218,006260,LS,KOSPI,,128400,7300,6.03,120500,129000,119600,389219,487.9,41345.0,32200000,41345.0,True
20250218,010120,LS ELECTRIC,KOSPI,,284000,45000,18.83,241000,285500,235500,1877943,4992.1,85200.0,30000000,85200.0,True
20250218,000680,LS네트웍스,KOSPI,,4350,125,2.96,4230,4530,4190,10336310,456.0,3428.0,78803016,3428.0,True
20250218,060370,LS마린솔루션,KOSDAQ,중견기업부,18250,20,0.11,17870,18470,17810,1208030,220.2,5962.0,32668854,5962.0,True
20250218,417200,LS머트리얼즈,KOSDAQ,중견기업부,13120,190,1.47,12980,13240,12760,811010,105.9,8876.0,67652659,8876.0,True
20250218,229640,LS에코에너지,KOSPI,,41550,850,2.09,40700,41900,40050,571775,240.2,12725.0,30624879,12725.0,True
20250218,108320,LX세미콘,KOSPI,,65300,1000,1.56,64300,65900,63900,48900,31.9,10621.0,16264300,10621.0,True
20250218,001120,LX인터내셔널,KOSPI,,29000,300,1.05,28750,29100,28600,294608,85.2,11240.0,38760000,11240.0,True
20250218,108670,LX하우시스,KOSPI,,31400,200,0.64,31000,31550,30900,21721,6.8,2816.0,8967670,2816.0,True
20250218,383800,LX홀딩스,KOSPI,,6820,30,0.44,6800,6830,6790,117243,8.0,5202.0,76280690,5202.0,True
20250218,476080,M83,KOSDAQ,중견기업부,15600,1750,12.64,14000,16440,14000,4093007,642.4,1214.0,7785000,1214.0,True
20250218,086960,MDS테크,KOSDAQ,중견기업부,1309,28,2.19,1286,1311,1270,1633399,21.2,1215.0,92821788,1215.0,True
20250218,023150,MH에탄올,KOSPI,,5110,20,0.39,5090,5170,5020,10357,0.5,377.0,7378526,377.0,True
20250218,035420,NAVER,KOSPI,,222500,1500,0.68,221500,223000,218000,630070,1393.6,352522.0,158437008,352522.0,True
20250218,160550,NEW,KOSDAQ,중견기업부,2075,10,0.48,2060,2115,2050,37701,0.8,579.0,27906106,579.0,True
20250218,181710,NHN,KOSPI,,19090,560,3.02,18650,19120,18460,61790,11.7,6446.0,33766123,6446.0,True
20250218,400760,NH올원리츠,KOSPI,,3440,40,1.18,3370,3460,3370,67244,2.3,1506.0,43767888,1506.0,True
20250218,338100,NH프라임리츠,KOSPI,,4440,15,0.34,4400,4440,4400,20753,0.9,829.0,18660000,829.0,True
20250218,030190,NICE평가정보,KOSPI,,12600,100,0.8,12470,12630,12430,59491,7.5,7498.0,59506593,7498.0,True
20250218,008260,NI스틸,KOSPI,,3425,15,0.44,3425,3435,3370,140715,4.8,980.0,28600117,980.0,True
20250218,004250,NPC,KOSPI,,4065,20,0.49,4045,4080,4010,20177,0.8,1493.0,36720000,1493.0,True
20250218,456040,OCI,KOSPI,,65000,2900,4.67,62700,65200,62600,111318,71.3,5819.0,8952495,5819.0,True
20250218,010060,OCI홀딩스,KOSPI,,76100,300,0.4,75300,77400,73700,103506,77.9,14556.0,19127353,14556.0,True
20250218,218410,RFHIC,KOSDAQ,우량기업부,19200,510,2.73,18910,19810,18910,762435,148.3,5085.0,26484442,5085.0,True
20250218,327260,RF머트리얼즈,KOSDAQ,벤처기업부,6550,380,6.16,6210,6640,6170,49592,3.2,552.0,8433231,552.0,True
20250218,474610,RF시스템즈,KOSDAQ,벤처기업부,6510,420,6.9,6180,6510,6140,1113167,70.9,841.0,12924863,841.0,True
20250218,091340,S&K폴리텍,KOSDAQ,중견기업부,2595,5,0.19,2595,2600,2545,21026,0.5,304.0,11703721,304.0,True
20250218,419530,SAMG엔터,KOSDAQ,기술성장기업부,23950,100,0.42,23900,24750,23000,354431,85.0,2058.0,8590930,2058.0,True
20250218,019550,SBI인베스트먼트,KOSDAQ,중견기업부,745,0,0.0,747,749,740,369079,2.7,1207.0,162066575,1207.0,True
20250218,950110,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),4930,0,0.0,4935,4935,4920,112,0.0,1186.0,24052540,1186.0,True
20250218,246960,SCL사이언스,KOSDAQ,기술성장기업부,9370,70,0.75,9260,9370,9200,2149,0.2,682.0,7283401,682.0,True
20250218,255220,SG,KOSDAQ,중견기업부,3330,15,0.45,3380,3395,3300,3549197,118.4,3241.0,97330253,3241.0,True
20250218,040610,SG&G,KOSDAQ,중견기업부,1554,4,0.26,1542,1560,1542,13532,0.2,530.0,34087196,530.0,True
20250218,016250,SGC E&C,KOSDAQ,우량기업부,14090,20,0.14,14070,14250,13920,6869,1.0,457.0,3243585,457.0,True
20250218,005090,SGC에너지,KOSPI,,23000,0,0.0,23250,23250,22850,17214,4.0,3314.0,14409333,3314.0,True
20250218,004060,SG세계물산,KOSPI,,323,0,0.0,323,324,320,234678,0.8,654.0,202424960,654.0,True
20250218,009160,SIMPAC,KOSPI,,3730,15,0.4,3715,3770,3710,15834,0.6,2441.0,65429516,2441.0,True
20250218,033530,SJG세종,KOSPI,,4200,0,0.0,4165,4240,4150,135405,5.7,1168.0,27820961,1168.0,True
20250218,123700,SJM,KOSPI,,2885,0,0.0,2885,2895,2865,12847,0.4,450.0,15604898,450.0,True
20250218,025530,SJM홀딩스,KOSPI,,3070,20,0.66,3060,3075,3035,15790,0.5,458.0,14934008,458.0,True
20250218,034730,SK,KOSPI,,149300,100,0.07,148100,149500,147000,69451,103.2,108247.0,72502703,108247.0,True
20250218,018670,SK가스,KOSPI,,228000,500,0.22,229000,232500,226000,7003,16.1,21045.0,9230244,21045.0,True
20250218,006120,SK디스커버리,KOSPI,,36500,50,0.14,36350,36550,36050,8832,3.2,6857.0,18785855,6857.0,True
20250218,210980,SK디앤디,KOSPI,,8230,20,0.24,8210,8360,7900,299476,24.2,1532.0,18617382,1532.0,True
20250218,361610,SK아이이테크놀로지,KOSPI,,25700,500,1.98,25600,25700,24700,200708,50.7,18323.0,71297592,18323.0,True
20250218,100090,SK오션플랜트,KOSPI,,15020,400,2.74,14820,15230,14550,523897,78.8,8891.0,59195568,8891.0,True
20250218,096770,SK이노베이션,KOSPI,,128800,300,0.23,128100,129400,126700,207974,266.8,194533.0,151034776,194533.0,True
20250218,475150,SK이터닉스,KOSPI,,15430,1000,6.93,14430,16030,14210,4241341,654.5,5199.0,33691895,5199.0,True
20250218,285130,SK케미칼,KOSPI,,44250,500,1.14,43550,44750,43050,35014,15.4,7635.0,17253783,7635.0,True
20250218,048550,SM C&C,KOSDAQ,중견기업부,1400,1,0.07,1399,1412,1393,116468,1.6,1354.0,96714620,1354.0,True
20250218,063440,SM Life Design,KOSDAQ,중견기업부,1339,6,0.45,1327,1339,1327,132951,1.8,616.0,46029154,616.0,True
20250218,003570,SNT다이내믹스,KOSPI,,30950,1450,4.92,30000,31400,28550,308399,94.0,10292.0,33252697,10292.0,True
20250218,064960,SNT모티브,KOSPI,,27800,1850,7.13,26350,28200,26350,59258,16.3,4065.0,14623136,4065.0,True
20250218,036530,SNT홀딩스,KOSPI,,29850,1050,3.65,28850,29900,28300,43762,12.9,4867.0,16303886,4867.0,True
20250218,011810,STX,KOSPI,,4315,90,2.13,4225,4610,4155,442139,19.2,1338.0,31017927,1338.0,True
20250218,077970,STX엔진,KOSPI,,30000,3450,12.99,25950,31650,25650,3103094,914.8,6903.0,23008904,6903.0,True
20250218,002820,SUN&L,KOSPI,,2835,75,2.72,2755,2885,2695,10370,0.3,357.0,12607989,357.0,True
20250218,289080,SV인베스트먼트,KOSDAQ,중견기업부,1451,12,0.83,1449,1479,1435,236446,3.4,776.0,53459563,776.0,True
20250218,084870,TBH글로벌,KOSPI,,1092,4,0.37,1088,1099,1087,19526,0.2,228.0,20856819,228.0,True
20250218,032540,TJ미디어,KOSDAQ,우량기업부,4775,30,0.63,4725,4785,4690,3978,0.2,665.0,13931609,665.0,True
20250218,022220,TKG애강,KOSDAQ,우량기업부,960,4,0.42,956,960,948,74120,0.7,497.0,51794579,497.0,True
20250218,069260,TKG휴켐스,KOSPI,,16610,260,1.59,16450,16680,16280,71800,11.8,6790.0,40878588,6790.0,True
20250218,246690,TS인베스트먼트,KOSDAQ,중견기업부,1240,51,4.29,1300,1423,1238,15964141,213.4,514.0,41477862,514.0,True
20250218,002900,TYM,KOSPI,,5430,50,0.93,5420,5560,5350,728627,39.7,2446.0,45050956,2446.0,True
20250218,024070,WISCOM,KOSPI,,1921,28,1.48,1893,1930,1893,6959,0.1,294.0,15326438,294.0,True
20250218,040300,YTN,KOSDAQ,우량기업부,3100,25,0.81,3075,3120,3060,72001,2.2,1302.0,42000000,1302.0,True
20250218,052220,iMBC,KOSDAQ,중견기업부,3510,45,1.3,3450,3535,3450,316138,11.1,807.0,23000000,807.0,True
20250218,079940,가비아,KOSDAQ,우량기업부,16910,260,1.56,16700,17140,16700,52538,8.9,2289.0,13535684,2289.0,True
20250218,078890,가온그룹,KOSDAQ,중견기업부,3265,95,3.0,3170,3295,3115,75264,2.4,575.0,17595777,575.0,True
20250218,000500,가온전선,KOSPI,,59700,2200,3.83,57900,61000,57000,230272,136.6,5885.0,9858379,5885.0,True
20250218,094480,갤럭시아머니트리,KOSDAQ,중견기업부,7680,70,0.92,7630,7720,7400,688358,52.1,3013.0,39229838,3013.0,True
20250218,011420,갤럭시아에스엠,KOSPI,,2200,135,6.54,2065,2215,2045,2145953,46.3,606.0,27549644,606.0,True
20250218,039240,경남스틸,KOSDAQ,우량기업부,4565,50,1.11,4530,4575,4430,512621,23.2,1232.0,26979604,1232.0,True
20250218,002100,경농,KOSPI,,9250,50,0.54,9180,9260,9150,19355,1.8,1806.0,19522575,1806.0,True
20250218,012320,경동인베스트,KOSPI,,71700,700,0.99,71400,72600,70400,6666,4.8,1696.0,2365023,1696.0,True
20250218,214390,경보제약,KOSPI,,6290,340,5.71,6000,6420,5950,70437,4.4,1504.0,23906860,1504.0,True
20250218,012610,경인양행,KOSPI,,2985,25,0.84,2935,3005,2935,61378,1.8,1242.0,41616365,1242.0,True
20250218,009140,경인전자,KOSPI,,19010,70,0.37,19130,19130,18900,2438,0.5,299.0,1570797,299.0,True
20250218,024910,경창산업,KOSDAQ,우량기업부,1895,21,1.12,1874,1895,1872,54669,1.0,679.0,35819005,679.0,True
20250218,013580,계룡건설,KOSPI,,12900,230,1.82,12600,12990,12590,28361,3.6,1152.0,8930907,1152.0,True
20250218,002140,고려산업,KOSPI,,2880,5,0.17,2890,2900,2855,115047,3.3,718.0,24939425,718.0,True
20250218,049720,고려신용정보,KOSDAQ,우량기업부,9780,60,0.62,9720,9800,9680,31352,3.1,1399.0,14300000,1399.0,True
20250218,010130,고려아연,KOSPI,,814000,1000,0.12,821000,832000,806000,29635,242.0,168525.0,20703283,168525.0,True
20250218,014570,고려제약,KOSDAQ,우량기업부,4975,10,0.2,4970,4980,4900,10002,0.5,547.0,11000000,547.0,True
20250218,348150,고바이오랩,KOSDAQ,기술성장기업부,4860,30,0.62,4960,4960,4770,61801,3.0,942.0,19373850,942.0,True
20250218,950190,고스트스튜디오,KOSDAQ,외국기업(소속부없음),8010,0,0.0,8100,8100,7990,27730,2.2,1088.0,13579892,1088.0,True
20250218,098460,고영,KOSDAQ,우량기업부,22100,1650,8.07,20300,22250,20050,8222687,1760.1,15173.0,68654755,15173.0,True
20250218,035290,골드앤에스,KOSDAQ,중견기업부,398,2,0.51,394,400,392,38812,0.2,190.0,47676480,190.0,True
20250218,215000,골프존,KOSDAQ GLOBAL,우량기업부,61000,900,1.5,60400,61100,59900,15923,9.7,3828.0,6275415,3828.0,True
20250218,009290,광동제약,KOSPI,,5630,110,1.99,5540,5660,5490,73698,4.1,2951.0,52420851,2951.0,True
20250218,017900,광전자,KOSPI,,1869,37,2.02,1832,1879,1832,52961,1.0,1083.0,57943763,1083.0,True
20250218,037710,광주신세계,KOSPI,,29800,50,0.17,29850,29900,29650,15335,4.6,2371.0,7957190,2371.0,True
20250218,026910,광진실업,KOSDAQ,중견기업부,1852,0,0.0,1852,1855,1844,3214,0.1,119.0,6405405,119.0,True
20250218,030610,교보증권,KOSPI,,6240,130,2.13,6150,6250,6130,165450,10.2,7111.0,113962961,7111.0,True
20250218,007690,국도화학,KOSPI,,34900,1450,4.33,33450,35050,33450,20388,7.1,3145.0,9010616,3145.0,True
20250218,001140,국보,KOSPI,,2110,0,0.0,0,0,0,0,0.0,335.0,15856388,335.0,True
20250218,060480,국일신동,KOSDAQ,중견기업부,1781,6,0.34,1775,1795,1768,11073,0.2,198.0,11090000,198.0,True
20250218,307750,국전약품,KOSDAQ,우량기업부,3530,0,0.0,3505,3550,3445,80034,2.8,1732.0,49069269,1732.0,True
20250218,002720,국제약품,KOSPI,,5060,65,1.3,4995,5090,4980,145575,7.3,1071.0,21159832,1071.0,True
20250218,035080,그래디언트,KOSDAQ,우량기업부,12860,650,5.32,12220,12890,12060,82625,10.4,1759.0,13676598,1759.0,True
20250218,453450,그리드위즈,KOSDAQ,벤처기업부,17370,60,0.35,17440,17440,17050,42808,7.4,1380.0,7942750,1380.0,True
20250218,114450,그린생명과학,KOSDAQ,중견기업부,1782,14,0.79,1768,1795,1750,30305,0.5,356.0,20000000,356.0,True
20250218,019660,글로본,KOSDAQ,투자주의환기종목(소속부없음),989,126,14.6,833,1035,833,1521288,14.8,344.0,34790746,344.0,True
20250218,014280,금강공업,KOSPI,,4155,5,0.12,4160,4190,4130,53688,2.2,1219.0,29329357,1219.0,True
20250218,053260,금강철강,KOSDAQ,우량기업부,3890,30,0.78,3845,3895,3845,2987,0.1,728.0,18720000,728.0,True
20250218,282720,금양그린파워,KOSDAQ,중견기업부,9630,70,0.73,9710,9890,9580,43381,4.2,1167.0,12119500,1167.0,True
20250218,002990,금호건설,KOSPI,,2660,35,1.33,2635,2660,2590,57923,1.5,983.0,36953595,983.0,True
20250218,011780,금호석유,KOSPI,,123000,2100,1.74,120000,124100,119500,102753,126.3,33622.0,27334587,33622.0,True
20250218,214330,금호에이치티,KOSPI,,620,1,0.16,619,624,615,288823,1.8,1326.0,213914131,1326.0,True
